"Date","Assay","Sample.Alias","Type","Estimate","Std..Error","t.value","p.value"
2018-10-01,"AP2142","Bentazone","Slope",5.04614077151098,1.0401347499939,4.85142984746983,8.61577397537417e-06
2018-10-01,"AP2142","Glyphosate","Slope",2.39021800658979,0.495958924599722,4.81938702588905,9.68379853375337e-06
2018-10-01,"AP2142","(Intercept)","Lower Limit",0.716559016473134,0.0892450604422964,8.02911682643145,3.52278843734247e-11
2018-10-01,"AP2142","(Intercept)","Upper Limit",3.85486063728303,0.0762554661154292,50.5519254376842,2.07813418514518e-52
2018-10-01,"AP2142","Bentazone","ED50",28.6323545133088,2.03809806497955,14.04856567272,3.11324121598863e-21
2018-10-01,"AP2142","Glyphosate","ED50",66.890544712938,5.96881934220076,11.2066626376189,7.61192160669607e-17
